component object model
type operator
interrupt service routine
formal design
nonrigid motion
rutherford appleton laboratory
load balance problem
mesh point
absorb boundary condition
volume mesh
learning session
test word
cooperative information systems
geographic knowledge
automatization
classical planning
good effort
average psnr
non-intrusive load monitoring
composition mechanism
mobilenet
phase unwrap
predictive code
malignant nodule
connectivity information
description technique
array section
reference scenario
nominal feature
source case
guarantee time slot
block number
signalling protocol
data burst
voice packet
message processing
output class
building facade
nodal point
base mesh
object store
proof obligations
initial belief
service metadata
tco
action label
fuzzy matching
prebuffering
open inventor
persuasive games
integration algorithm
ring element
equational constraint
learning scenarios
game refinement theory
cell nucleus
reverse complement
fuzzy cluster method
projection step
control command
tolerance interval
foreground image
network packet
stereo system
design agent
idiomatic expression
translation tool
temporal object
page access
probabilistic polynomial time algorithm
execution graph
design constraint
salsa20
common part
information literacy instruction
combine algorithm
projection operation
machine state
protection level
great solution
identification type
acyclic directed graph
training support vector machine
replication system
aho-corasick
training object
abstract property
universal computer
user transaction
domain specific modeling
semantic role label
stressed syllable
motion segment
k-nn classifier
mongolian
definite article
urban scene
tpc
consistent state
emotion type
camera response function
brain magnetic resonance image
image force
constraint satisfaction problem instance
network functions virtualization (nfv)
role theory
demo methodology
qualia structure
test question
insider security
scale level
access type
theory of parallel and distributed computation
skin stretch
borm
segmentation technique
impaired child
grid platform
real time computing
environmental information system
pdf/ua
unethical behavior
language games
political economy
missile
academic integrity
dualism
c7
d7
mean-field games
mean-field
linear quadratic
supermodular games
renewable resources
information systems success
conceptual system
high impact factor
standard method
psychoanalysis
geology
scientific integrity
islam
task coordination
natural interface
capacitive sensor
series elastic actuator
femtocell networks
autonomous underwater vehicle (auv)
technology development
pursuit problem
musical sound
non-parametric estimation
irony
legal aspects
mean field approximation
semi-lagrangian schemes
newton algorithm
learning and adaptive systems
grid method
autonomous flight
working memory capacity
equal division
intuitions
risk tolerance
owen value
taxation
dictator game
positive externality
simple majority
winning probability
irrelevant alternative
desirable property
disagreement point
libertarian paternalism
preference domain
transfer principle
contest success function
public project
decision criterion
borda rule
symmetric equilibrium
american statistical association
relative performance evaluation
preference change
elementary proof
compromise solution
wasserstein metric
unique equilibrium
survival function
base domain
unique nash equilibrium
negative opinion
reciprocal relation
domain restriction
node potential
excess demand
monotonicity condition
trade union
minimal degree
convex domain
web log
prevalence
alcoholism
malicious model
adaptive computing
online sequential extreme learning machine
weight optimization
graph-based method
finite-time convergence
hvdc
jit
overhead crane
generalized additive model
side lobe level
banking industry
state of charge
correlation coefficients
nonlinear models
speed optimization
weather radar
anti-periodic solution
stochastic nonlinear systems
chaotic mapping
gsa
online control
